Date,Adj Close,Close,High,Low,Open,Volume
2023-11-03 00:00:00+00:00,-0.005194509063463951,-0.005194599207696405,-0.005414516801033262,-0.012098427565622552,-0.007319330275246105,0.03092446540954265
2023-11-06 00:00:00+00:00,0.01449943107720032,0.014499533978392262,0.014652811777605114,0.016363796283496275,0.012207095490655547,-0.222668197402398
2023-11-07 00:00:00+00:00,0.014347282698090944,0.014347353591323437,0.01663624595832436,0.015541697130899175,0.015750060187315607,0.09963783487734466
2023-11-08 00:00:00+00:00,0.0058677331715615835,0.00586764909251401,0.005520768904444069,0.01453317746178258,0.017537104278563594,-0.3572969598779376
2023-11-09 00:00:00+00:00,-0.0026279675925408694,-0.002627954953025127,0.0036455584330085636,0.0012107943344533923,0.003339635627710089,0.08585360692022624
2023-11-10 00:00:00+00:00,0.022954642117350623,0.021637948543369718,0.013218850575350072,0.009415962801352738,0.005505121025943327,0.2070791159842942
2023-11-13 00:00:00+00:00,-0.008620725806719288,-0.008620693543692954,-0.002898598331988371,0.0036983122037175975,0.010005795138000925,-0.41598622877578145
2023-11-14 00:00:00+00:00,0.014184553369761635,0.014184631021162132,0.011118956715228716,0.01128184671171312,0.010066424578250863,0.32046191335867635
2023-11-15 00:00:00+00:00,0.00303633408434231,0.0030363166472928255,0.007362123227928718,0.007912764192573566,0.0007988774159485869,-0.11105272717954796
2023-11-16 00:00:00+00:00,0.009001515790826763,0.009001502030586094,0.007674992593974841,0.004622355635362515,0.009114583468980614,0.011504386453388202
2023-11-17 00:00:00+00:00,-0.00010544870551569556,-0.00010545229066287936,-0.0030419165552994683,-0.00042408462406209424,0.003580608780119752,-0.06629246146801666
2023-11-20 00:00:00+00:00,0.009235411386128151,0.00923548834023258,0.008004430848870113,0.006922990037643945,-0.0018940427641939322,-0.09074681263685205
2023-11-21 00:00:00+00:00,-0.004239726268413576,-0.0042398320878928,-0.0020342671484005243,-0.0007375765371237736,0.00797278961065043,-0.1984425997833541
2023-11-22 00:00:00+00:00,0.0035083056572822184,0.003508306807012607,0.007335126715697018,0.005728245839536361,0.00041787306994998003,0.038156603881022
2023-11-24 00:00:00+00:00,-0.007029043713541157,-0.0070289651764612856,-0.010577692199524284,-0.00831409647374343,-0.0032430742883243478,-0.4992116801134989
2023-11-27 00:00:00+00:00,-0.0009479765356531164,-0.0009480088270931015,-0.0012055231418399038,-0.00185115010231291,-0.004989620986194281,0.5225355888956007
2023-11-28 00:00:00+00:00,0.0032089384271078293,0.00320892787279779,0.002148022305940279,0.0026434063297627766,-0.0007374211611816988,-0.05414147601367411
2023-11-29 00:00:00+00:00,-0.005424276776592444,-0.005424342919906447,0.0052717949951167145,-0.0022728698928462677,0.005884198555297518,0.11307187287229958
2023-11-30 00:00:00+00:00,0.0030580105002083672,0.003058115914007445,-0.009257088585862189,-0.004136175122331512,-0.005568106140387897,0.12608525843905335
2023-12-01 00:00:00+00:00,0.006768396925107079,0.00676834920402575,0.006494158594543127,0.00551108016245891,0.0025778245195399972,-0.06597031093863912
2023-12-04 00:00:00+00:00,-0.009509722392698858,-0.009509687914051773,-0.007913851198942312,-0.009451057048111564,-0.001840636328876347,-0.051427764885968626
2023-12-05 00:00:00+00:00,0.020844497836505153,0.020844456379119906,0.022630648900982823,0.014458827082431902,0.0012099793609003414,0.4289134367274824
2023-12-06 00:00:00+00:00,-0.005703253040053384,-0.005703291678231326,0.001850142426877347,0.010097174036952703,0.022046284470379672,-0.4833734312566778
