Date,Adj Close,Close,High,Low,Open,Volume
2024-09-16 00:00:00+00:00,0.2290524333514084,0.22874295252108512,0.2513140577787851,0.3856235971357988,0.3609035618591654,3.4935665014099584
2024-09-17 00:00:00+00:00,0.17609747538693385,0.1757928959300648,0.1926470846800771,0.22496405446221202,0.22012599146626094,3.536783976309209
2024-09-18 00:00:00+00:00,0.17926054332620578,0.17901308849330588,0.19966853590706382,0.21730920338442597,0.2043401877925995,3.3003187536682996
2024-09-19 00:00:00+00:00,0.20309489943545025,0.2029161193664343,0.21290129360488516,0.22350282271173344,0.22359620350239362,3.3055742603640876
2024-09-20 00:00:00+00:00,0.1995977645095925,0.19938322038541048,0.2155846603027835,0.22405311756829543,0.2166020413543854,5.506546261353199
2024-09-23 00:00:00+00:00,0.19859348265583399,0.19834195291033638,0.22026834916895183,0.2231805543684868,0.21944152830755917,7.65212566943078
2024-09-24 00:00:00+00:00,0.19804225939393147,0.19804225939393166,0.21802844815500938,0.21875403582150107,0.2142897867328661,7.673658744247674
2024-09-25 00:00:00+00:00,0.19308268262386138,0.19308268262386158,0.21822640328258766,0.21605183075195103,0.21769830443804844,7.661805165002482
2024-09-26 00:00:00+00:00,0.19345657414832904,0.1934565741483292,0.21825890185879085,0.21652340517618354,0.21875522602876765,7.671760761706475
2024-09-27 00:00:00+00:00,0.18975741049748954,0.18975741049748968,0.21668276833768674,0.2142392650866844,0.21309126239797996,7.667620078610161
2024-09-30 00:00:00+00:00,0.19984231984910886,0.19984231984910897,0.22008086689145617,0.21585763133941013,0.21357493025287688,7.792585038237073
2024-10-01 00:00:00+00:00,0.21862782908257292,0.21862782908257306,0.2242149135855532,0.2294264881409127,0.21267718166473396,7.797958755538119
2024-10-02 00:00:00+00:00,0.21860477565166772,0.21860477565166786,0.2257792955130332,0.22735858477838347,0.2179914481526882,7.9895487597345
2024-10-03 00:00:00+00:00,0.21907211438991336,0.2190721143899135,0.2256360011975365,0.22736973199759986,0.21796805184368478,7.980030928167778
2024-10-04 00:00:00+00:00,0.21814062221164704,0.21814062221164718,0.22613039229262882,0.2271558315813578,0.2203163213729131,7.9554784160067955
2024-10-07 00:00:00+00:00,0.22597387158228666,0.2259738715822868,0.22803136670415017,0.22997588851041376,0.2229978113648609,7.949701189675454
2024-10-08 00:00:00+00:00,0.23254298134077353,0.23254298134077367,0.227796112717721,0.23141701347415364,0.2224919827193802,7.945021767693897
2024-10-09 00:00:00+00:00,0.2373537136262999,0.2373537136263,0.2320842375618693,0.23198230542492318,0.22267599867262453,7.932387029251755
2024-10-10 00:00:00+00:00,0.23654892610262462,0.2365489261026247,0.23175123341065712,0.2337263409066197,0.22375736849594086,7.945892194396474
2024-10-11 00:00:00+00:00,0.2334863328416277,0.23348633284162784,0.22830716867199782,0.23002076757875606,0.22284727241725727,7.898082914502043
2024-10-14 00:00:00+00:00,0.23818765473222914,0.23818765473222925,0.2281071144856074,0.22990020355099372,0.2229585855418013,7.92926363548059
2024-10-15 00:00:00+00:00,0.2247522964939365,0.22475229649393663,0.23785332843546997,0.218180631632245,0.23034879068000036,8.055625113680295
2024-10-16 00:00:00+00:00,0.2248467255083656,0.2248467255083657,0.22799941915805283,0.2144906206077806,0.21248248854451376,8.265205386819781
2024-10-17 00:00:00+00:00,0.2242863653826009,0.224286365382601,0.22427814008001454,0.20871945919416918,0.21322501387354206,8.249617616681943
2024-10-18 00:00:00+00:00,0.2249021526983638,0.22490215269836394,0.22556201094488953,0.21046822057009087,0.21371723107712365,8.27008479065075
2024-10-21 00:00:00+00:00,0.22516746461340156,0.22516746461340167,0.2179690488361567,0.2048599926346689,0.2102453596902339,8.23924060519487
2024-10-22 00:00:00+00:00,0.22495786924329592,0.22495786924329605,0.21841001405427113,0.20702559487380073,0.20826836655957892,8.210215908351099
2024-10-23 00:00:00+00:00,0.2337077405998868,0.23370774059988694,0.2187016985257986,0.2175599337659731,0.20640421241241008,8.24656248514567
2024-10-24 00:00:00+00:00,0.23377308217242096,0.23377308217242107,0.22646481629754883,0.21649474813785433,0.21377160311474214,8.371695155321879
2024-10-25 00:00:00+00:00,0.2337701790674601,0.2337701790674602,0.2280438378656262,0.21542259434427946,0.21355734841450255,8.397347927536822
2024-10-28 00:00:00+00:00,0.21717393472634106,0.2171739347263412,0.20685190461004446,0.1856918021801122,0.19336478829757267,8.276269510199638
2024-10-29 00:00:00+00:00,0.2172085460769233,0.21720854607692341,0.20689240955358315,0.1860138017113219,0.19277505949868473,8.242628198890076
2024-10-30 00:00:00+00:00,0.2181748231135748,0.21817482311357492,0.19477063186183854,0.1874533379212118,0.19244747377544363,8.245660929923966
2024-10-31 00:00:00+00:00,0.19869710376360916,0.19869710376360933,0.1792882786022069,0.1731143789402768,0.17361761953831484,8.291906256857894
2024-11-01 00:00:00+00:00,0.20211037099276113,0.20211037099276127,0.18288449011062566,0.18081212134852914,0.19399487234685406,6.841553465882654
